log_id,employee_code,employee_name,department,method,action,device_id,device_name,check_time,location,gps_lat,gps_lng,confidence
"LOG-1-0382","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","22/01/2026 18:06:56","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0383","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","22/01/2026 18:19:25","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0384","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","22/01/2026 18:20:32","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0385","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","22/01/2026 18:25:46","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0386","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","22/01/2026 18:41:54","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0387","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","22/01/2026 18:47:33","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0388","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","22/01/2026 18:58:23","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0389","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","23/01/2026 07:17:17","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0390","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","23/01/2026 07:17:24","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0391","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","23/01/2026 07:22:38","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0392","EMP-2004","Phạm Thị D 4","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","23/01/2026 07:38:29","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0393","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","23/01/2026 07:40:53","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0394","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","23/01/2026 07:46:36","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0395","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","23/01/2026 07:46:42","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0396","EMP-2010","Lý Thị K 10","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","23/01/2026 07:49:32","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0397","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","23/01/2026 08:00:18","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0398","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","23/01/2026 08:00:59","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0399","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","23/01/2026 08:02:59","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0400","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","23/01/2026 08:08:02","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0401","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","23/01/2026 17:02:06","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0402","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","23/01/2026 17:16:47","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0403","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","23/01/2026 17:18:02","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0404","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","23/01/2026 17:39:04","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0405","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","23/01/2026 17:51:58","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0406","EMP-2010","Lý Thị K 10","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","23/01/2026 18:00:12","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0407","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","23/01/2026 18:11:18","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0408","EMP-2004","Phạm Thị D 4","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","23/01/2026 18:30:50","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0409","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","23/01/2026 18:33:23","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0410","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","23/01/2026 18:45:17","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0411","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","23/01/2026 18:45:42","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0412","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","23/01/2026 18:54:30","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0413","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","24/01/2026 07:59:37","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0414","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","24/01/2026 18:04:43","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0415","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","25/01/2026 07:53:20","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0416","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","25/01/2026 18:36:43","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0417","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","26/01/2026 07:15:16","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0418","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","26/01/2026 07:15:24","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0419","EMP-2004","Phạm Thị D 4","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","26/01/2026 07:19:11","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0420","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","26/01/2026 07:22:46","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0421","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","26/01/2026 07:30:18","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0422","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","26/01/2026 07:40:39","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0423","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","26/01/2026 07:49:30","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0424","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","26/01/2026 07:49:39","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0425","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","26/01/2026 07:57:15","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0426","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","26/01/2026 08:01:07","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0427","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","26/01/2026 08:05:21","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0428","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","26/01/2026 17:08:58","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0429","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","26/01/2026 17:16:20","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0430","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","26/01/2026 17:34:48","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0431","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","26/01/2026 17:40:13","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0432","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","26/01/2026 17:47:27","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0433","EMP-2004","Phạm Thị D 4","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","26/01/2026 17:51:59","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0434","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","26/01/2026 17:59:19","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0435","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","26/01/2026 18:05:10","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0436","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","26/01/2026 18:32:24","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0437","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","26/01/2026 18:44:30","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0438","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","26/01/2026 18:55:01","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0439","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","27/01/2026 07:18:30","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0440","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","27/01/2026 07:19:05","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0441","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","27/01/2026 07:25:56","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0442","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","27/01/2026 07:30:14","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0443","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","27/01/2026 07:32:47","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0444","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","27/01/2026 07:32:51","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0445","EMP-2002","Trần Thị B 2","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","27/01/2026 07:42:44","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0446","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","27/01/2026 07:46:46","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0447","EMP-2015","Dương Văn P 15","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","27/01/2026 07:47:08","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0448","EMP-2004","Phạm Thị D 4","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","27/01/2026 07:53:35","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0449","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","27/01/2026 08:00:00","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0450","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","27/01/2026 08:05:06","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0451","EMP-2015","Dương Văn P 15","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","27/01/2026 17:05:23","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0452","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","27/01/2026 17:08:59","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0453","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","27/01/2026 17:12:22","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0454","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","27/01/2026 17:17:16","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0455","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","27/01/2026 17:26:35","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0456","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","27/01/2026 17:28:09","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0457","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","27/01/2026 17:53:24","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0458","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","27/01/2026 17:56:09","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0459","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","27/01/2026 18:03:17","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0460","EMP-2004","Phạm Thị D 4","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","27/01/2026 18:27:30","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0461","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","27/01/2026 18:29:09","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0462","EMP-2002","Trần Thị B 2","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","27/01/2026 18:31:17","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0463","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","28/01/2026 07:21:55","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0464","EMP-2014","Huỳnh Thị O 14","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","28/01/2026 07:26:15","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0465","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","28/01/2026 07:26:42","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0466","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","28/01/2026 07:30:18","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0467","EMP-2008","Bùi Thị H 8","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","28/01/2026 07:31:13","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0468","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","28/01/2026 07:39:07","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0469","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","28/01/2026 07:41:19","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0470","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","28/01/2026 07:45:22","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0471","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","28/01/2026 07:46:11","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0472","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","28/01/2026 07:54:06","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0473","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","28/01/2026 07:56:50","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0474","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","28/01/2026 17:10:11","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0475","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","28/01/2026 17:31:43","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0476","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","28/01/2026 17:54:41","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0477","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","28/01/2026 18:02:09","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0478","EMP-2008","Bùi Thị H 8","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","28/01/2026 18:02:10","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0479","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","28/01/2026 18:05:05","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0480","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","28/01/2026 18:06:06","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0481","EMP-2014","Huỳnh Thị O 14","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","28/01/2026 18:07:10","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0482","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","28/01/2026 18:11:32","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0483","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","28/01/2026 18:28:19","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0484","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","28/01/2026 18:45:10","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0485","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","29/01/2026 07:17:22","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0486","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","29/01/2026 07:22:35","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0487","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","29/01/2026 07:25:12","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0488","EMP-2010","Lý Thị K 10","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","29/01/2026 07:26:02","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0489","EMP-2004","Phạm Thị D 4","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","29/01/2026 07:29:14","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0490","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","29/01/2026 07:31:14","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0491","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","29/01/2026 07:52:20","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0492","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","29/01/2026 08:03:38","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0493","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","29/01/2026 08:04:45","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0494","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","29/01/2026 08:06:27","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0495","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","29/01/2026 08:06:42","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0496","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","29/01/2026 08:10:20","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0497","EMP-2012","Đỗ Thị M 12","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","29/01/2026 17:11:19","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0498","EMP-2004","Phạm Thị D 4","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","29/01/2026 17:12:41","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0499","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","29/01/2026 17:17:24","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0500","EMP-2013","Hồ Văn N 13","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","29/01/2026 17:18:28","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0501","EMP-2014","Huỳnh Thị O 14","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","29/01/2026 17:29:51","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0502","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","29/01/2026 17:43:49","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0503","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","29/01/2026 17:52:36","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0504","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","29/01/2026 18:13:11","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0505","EMP-2010","Lý Thị K 10","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","29/01/2026 18:26:36","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0506","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","29/01/2026 18:34:34","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0507","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","29/01/2026 18:39:47","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0508","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","29/01/2026 18:50:16","Văn phòng chính","10.7626","106.6601","0.98"
